Task,Timestamp,isGrabbing,ControllerPosition,ControllerRotation,ObjectPosition,ObjectRotation,DistanceMismatchX,DistanceMismatchY,DistanceMismatchZ,RotationMismatchX,RotationMismatchY,RotationMismatchZ
2,2023-06-02 15:01:21.339,False,(0.26;20.94;-83.79),(-67.25;109.34;-125.40),(0.40;20.64;-83.14),(-6.28;-154.31;-0.95),0.00,0.00,0.01,5.66,6.35,8.46
2,2023-06-02 15:01:21.349,False,(0.26;20.94;-83.79),(-66.93;108.59;-125.35),(0.40;20.64;-83.14),(-6.28;-154.31;-0.95),0.00,0.00,0.01,5.66,6.35,8.46
2,2023-06-02 15:01:21.361,False,(0.26;20.94;-83.79),(-66.67;108.00;-125.22),(0.40;20.64;-83.14),(-6.28;-154.31;-0.95),0.00,0.00,0.01,5.66,6.35,8.46
2,2023-06-02 15:01:21.371,False,(0.26;20.94;-83.79),(-66.30;107.14;-125.02),(0.40;20.64;-83.14),(-6.28;-154.31;-0.95),0.00,0.00,0.01,5.66,6.35,8.46
2,2023-06-02 15:01:21.382,False,(0.26;20.94;-83.79),(-65.85;106.18;-124.88),(0.40;20.64;-83.14),(-6.28;-154.31;-0.95),0.00,0.00,0.01,5.66,6.35,8.46
2,2023-06-02 15:01:21.394,False,(0.26;20.94;-83.79),(-65.28;105.19;-124.78),(0.40;20.64;-83.14),(-6.28;-154.31;-0.95),0.00,0.00,0.01,5.66,6.35,8.46
2,2023-06-02 15:01:21.405,False,(0.27;20.94;-83.79),(-64.61;103.92;-124.70),(0.40;20.64;-83.14),(-6.28;-154.31;-0.95),0.00,0.00,0.01,5.66,6.35,8.46
2,2023-06-02 15:01:21.415,False,(0.27;20.94;-83.79),(-63.95;102.51;-124.54),(0.40;20.64;-83.14),(-6.28;-154.31;-0.95),0.00,0.00,0.01,5.66,6.35,8.46
2,2023-06-02 15:01:21.427,False,(0.27;20.94;-83.78),(-63.10;100.59;-124.06),(0.40;20.64;-83.14),(-6.28;-154.31;-0.95),0.00,0.00,0.01,5.66,6.35,8.46
2,2023-06-02 15:01:21.439,False,(0.27;20.94;-83.78),(-62.29;98.89;-123.47),(0.40;20.64;-83.14),(-6.28;-154.31;-0.95),0.00,0.00,0.01,5.66,6.35,8.46
2,2023-06-02 15:01:21.449,False,(0.27;20.94;-83.78),(-61.46;97.35;-122.99),(0.40;20.64;-83.14),(-6.28;-154.31;-0.95),0.00,0.00,0.01,5.66,6.35,8.46
2,2023-06-02 15:01:21.460,False,(0.28;20.94;-83.78),(-60.70;96.21;-122.34),(0.40;20.64;-83.14),(-6.28;-154.31;-0.95),0.00,0.00,0.01,5.66,6.35,8.46
2,2023-06-02 15:01:21.471,False,(0.28;20.94;-83.78),(-60.07;95.34;-121.84),(0.40;20.64;-83.14),(-6.28;-154.31;-0.95),0.00,0.00,0.01,5.66,6.35,8.46
2,2023-06-02 15:01:21.483,False,(0.28;20.94;-83.78),(-59.47;94.51;-121.44),(0.40;20.64;-83.14),(-6.28;-154.31;-0.95),0.00,0.00,0.01,5.66,6.35,8.46
2,2023-06-02 15:01:21.494,False,(0.28;20.94;-83.78),(-59.08;94.04;-121.19),(0.40;20.64;-83.14),(-6.28;-154.31;-0.95),0.00,0.00,0.01,5.66,6.35,8.46
2,2023-06-02 15:01:21.505,False,(0.28;20.94;-83.78),(-58.59;93.34;-120.97),(0.40;20.64;-83.14),(-6.28;-154.31;-0.95),0.00,0.00,0.01,5.66,6.35,8.46
2,2023-06-02 15:01:21.516,False,(0.28;20.94;-83.78),(-58.18;92.58;-121.20),(0.40;20.64;-83.14),(-6.28;-154.31;-0.95),0.00,0.00,0.01,5.66,6.35,8.46
2,2023-06-02 15:01:21.527,False,(0.28;20.94;-83.78),(-57.68;91.77;-121.49),(0.40;20.64;-83.14),(-6.28;-154.31;-0.95),0.00,0.00,0.01,5.66,6.35,8.46
2,2023-06-02 15:01:21.549,False,(0.29;20.94;-83.78),(-56.27;89.64;-122.66),(0.40;20.64;-83.14),(-6.28;-154.31;-0.95),0.00,0.00,0.01,5.66,6.35,8.46
2,2023-06-02 15:01:21.550,False,(0.29;20.94;-83.78),(-56.27;89.64;-122.66),(0.40;20.64;-83.14),(-6.28;-154.31;-0.95),0.00,0.00,0.01,5.66,6.35,8.46
2,2023-06-02 15:01:21.560,False,(0.29;20.94;-83.77),(-55.54;88.62;-122.98),(0.40;20.64;-83.14),(-6.28;-154.31;-0.95),0.00,0.00,0.01,5.66,6.35,8.46
2,2023-06-02 15:01:21.571,False,(0.29;20.94;-83.77),(-54.62;87.80;-123.14),(0.40;20.64;-83.14),(-6.28;-154.31;-0.95),0.00,0.00,0.01,5.66,6.35,8.46
2,2023-06-02 15:01:21.582,False,(0.29;20.94;-83.77),(-53.72;87.02;-123.50),(0.40;20.64;-83.14),(-6.28;-154.31;-0.95),0.00,0.00,0.01,5.66,6.35,8.46
2,2023-06-02 15:01:21.594,False,(0.29;20.94;-83.77),(-52.78;86.30;-123.89),(0.40;20.64;-83.14),(-6.28;-154.31;-0.95),0.00,0.00,0.01,5.66,6.35,8.46
2,2023-06-02 15:01:21.615,False,(0.30;20.94;-83.77),(-50.81;84.21;-124.49),(0.40;20.64;-83.14),(-6.28;-154.31;-0.95),0.00,0.00,0.01,5.66,6.35,8.46
2,2023-06-02 15:01:21.617,False,(0.30;20.94;-83.77),(-50.81;84.21;-124.49),(0.40;20.64;-83.14),(-6.28;-154.31;-0.95),0.00,0.00,0.01,5.66,6.35,8.46
2,2023-06-02 15:01:21.626,False,(0.30;20.94;-83.77),(-49.86;83.19;-124.69),(0.40;20.64;-83.14),(-6.28;-154.31;-0.95),0.00,0.00,0.01,5.66,6.35,8.46
2,2023-06-02 15:01:21.638,False,(0.30;20.94;-83.77),(-48.95;82.32;-124.76),(0.40;20.64;-83.14),(-6.28;-154.31;-0.95),0.00,0.00,0.01,5.66,6.35,8.46
2,2023-06-02 15:01:21.649,False,(0.30;20.94;-83.77),(-48.16;81.72;-124.74),(0.40;20.64;-83.14),(-6.28;-154.31;-0.95),0.00,0.00,0.01,5.66,6.35,8.46
2,2023-06-02 15:01:21.661,False,(0.30;20.94;-83.77),(-47.54;81.36;-124.72),(0.40;20.64;-83.14),(-6.28;-154.31;-0.95),0.00,0.00,0.01,5.66,6.35,8.46
2,2023-06-02 15:01:21.682,False,(0.31;20.94;-83.77),(-46.67;81.55;-124.11),(0.40;20.64;-83.14),(-6.28;-154.31;-0.95),0.00,0.00,0.01,5.66,6.35,8.46
2,2023-06-02 15:01:21.682,False,(0.31;20.94;-83.77),(-46.67;81.55;-124.11),(0.40;20.64;-83.14),(-6.28;-154.31;-0.95),0.00,0.00,0.01,5.66,6.35,8.46
2,2023-06-02 15:01:21.693,False,(0.31;20.94;-83.77),(-46.56;82.19;-123.50),(0.40;20.64;-83.14),(-6.28;-154.31;-0.95),0.00,0.00,0.01,5.66,6.35,8.46
2,2023-06-02 15:01:21.706,False,(0.31;20.94;-83.77),(-46.83;83.36;-122.66),(0.40;20.64;-83.14),(-6.28;-154.31;-0.95),0.00,0.00,0.01,5.66,6.35,8.46
2,2023-06-02 15:01:21.716,False,(0.30;20.95;-83.77),(-47.44;85.21;-121.56),(0.40;20.64;-83.14),(-6.28;-154.31;-0.95),0.00,0.00,0.01,5.66,6.35,8.46
3,2023-06-02 15:01:23.826,False,(0.33;20.94;-83.83),(-62.33;1.26;18.24),(0.34;20.64;-83.24),(-90.00;180.00;0.00),0.74,0.39,3.09,0.00,90.00,90.00
3,2023-06-02 15:01:23.835,False,(0.33;20.94;-83.83),(-61.92;1.42;17.81),(0.34;20.64;-83.24),(-90.00;180.00;0.00),0.74,0.39,3.09,0.00,90.00,90.00
3,2023-06-02 15:01:23.848,False,(0.33;20.94;-83.83),(-61.51;1.41;17.55),(0.34;20.64;-83.24),(-90.00;180.00;0.00),0.74,0.39,3.09,0.00,90.00,90.00
3,2023-06-02 15:01:23.860,False,(0.33;20.94;-83.83),(-61.15;1.39;17.37),(0.34;20.64;-83.24),(-90.00;180.00;0.00),0.74,0.39,3.09,0.00,90.00,90.00
3,2023-06-02 15:01:23.861,False,(0.33;20.94;-83.83),(-61.15;1.39;17.37),(0.34;20.64;-83.24),(-90.00;180.00;0.00),0.74,0.39,3.09,0.00,90.00,90.00
3,2023-06-02 15:01:23.881,False,(0.33;20.93;-83.83),(-60.59;0.99;17.57),(0.34;20.64;-83.24),(-90.00;180.00;0.00),0.74,0.39,3.09,0.00,90.00,90.00
3,2023-06-02 15:01:23.892,False,(0.33;20.93;-83.83),(-60.34;0.78;17.77),(0.34;20.64;-83.24),(-90.00;180.00;0.00),0.74,0.39,3.09,0.00,90.00,90.00
3,2023-06-02 15:01:23.902,False,(0.33;20.93;-83.83),(-60.07;0.62;17.92),(0.34;20.64;-83.24),(-90.00;180.00;0.00),0.74,0.39,3.09,0.00,90.00,90.00
3,2023-06-02 15:01:23.914,False,(0.33;20.93;-83.83),(-59.79;0.53;17.96),(0.34;20.64;-83.24),(-90.00;180.00;0.00),0.74,0.39,3.09,0.00,90.00,90.00
3,2023-06-02 15:01:23.924,False,(0.33;20.93;-83.83),(-59.48;0.49;17.97),(0.34;20.64;-83.24),(-90.00;180.00;0.00),0.74,0.39,3.09,0.00,90.00,90.00
3,2023-06-02 15:01:23.935,False,(0.33;20.93;-83.83),(-59.22;0.48;18.01),(0.34;20.64;-83.24),(-90.00;180.00;0.00),0.74,0.39,3.09,0.00,90.00,90.00
3,2023-06-02 15:01:23.947,False,(0.33;20.93;-83.83),(-58.94;0.42;18.08),(0.34;20.64;-83.24),(-90.00;180.00;0.00),0.74,0.39,3.09,0.00,90.00,90.00
3,2023-06-02 15:01:23.959,False,(0.33;20.93;-83.83),(-58.82;0.56;18.13),(0.34;20.64;-83.24),(-90.00;180.00;0.00),0.74,0.39,3.09,0.00,90.00,90.00
3,2023-06-02 15:01:23.961,False,(0.33;20.93;-83.83),(-58.82;0.56;18.13),(0.34;20.64;-83.24),(-90.00;180.00;0.00),0.74,0.39,3.09,0.00,90.00,90.00
3,2023-06-02 15:01:23.980,False,(0.33;20.93;-83.83),(-58.68;0.94;18.01),(0.34;20.64;-83.24),(-90.00;180.00;0.00),0.74,0.39,3.09,0.00,90.00,90.00
3,2023-06-02 15:01:23.992,False,(0.33;20.93;-83.83),(-58.65;1.18;17.87),(0.34;20.64;-83.24),(-90.00;180.00;0.00),0.74,0.39,3.09,0.00,90.00,90.00
3,2023-06-02 15:01:24.003,False,(0.33;20.93;-83.83),(-58.62;1.41;17.73),(0.34;20.64;-83.24),(-90.00;180.00;0.00),0.74,0.39,3.09,0.00,90.00,90.00
3,2023-06-02 15:01:24.015,False,(0.33;20.93;-83.83),(-58.59;1.61;17.58),(0.34;20.64;-83.24),(-90.00;180.00;0.00),0.74,0.39,3.09,0.00,90.00,90.00
3,2023-06-02 15:01:24.025,False,(0.33;20.93;-83.83),(-58.57;1.87;17.32),(0.34;20.64;-83.24),(-90.00;180.00;0.00),0.74,0.39,3.09,0.00,90.00,90.00
3,2023-06-02 15:01:24.037,False,(0.33;20.93;-83.83),(-58.57;2.10;17.09),(0.34;20.64;-83.24),(-90.00;180.00;0.00),0.74,0.39,3.09,0.00,90.00,90.00
3,2023-06-02 15:01:24.047,False,(0.33;20.93;-83.83),(-58.58;2.31;16.86),(0.34;20.64;-83.24),(-90.00;180.00;0.00),0.74,0.39,3.09,0.00,90.00,90.00
3,2023-06-02 15:01:24.060,False,(0.33;20.93;-83.83),(-58.58;2.51;16.63),(0.34;20.64;-83.24),(-90.00;180.00;0.00),0.74,0.39,3.09,0.00,90.00,90.00
3,2023-06-02 15:01:24.060,False,(0.33;20.93;-83.83),(-58.58;2.51;16.63),(0.34;20.64;-83.24),(-90.00;180.00;0.00),0.74,0.39,3.09,0.00,90.00,90.00
3,2023-06-02 15:01:24.080,False,(0.33;20.93;-83.83),(-58.49;2.70;16.58),(0.34;20.64;-83.24),(-90.00;180.00;0.00),0.74,0.39,3.09,0.00,90.00,90.00
3,2023-06-02 15:01:24.093,False,(0.33;20.93;-83.83),(-58.41;2.38;17.07),(0.34;20.64;-83.24),(-90.00;180.00;0.00),0.74,0.39,3.09,0.00,90.00,90.00
3,2023-06-02 15:01:24.104,False,(0.33;20.93;-83.83),(-58.31;2.10;17.42),(0.34;20.64;-83.24),(-90.00;180.00;0.00),0.74,0.39,3.09,0.00,90.00,90.00
3,2023-06-02 15:01:24.105,False,(0.33;20.93;-83.83),(-58.31;2.10;17.42),(0.34;20.64;-83.24),(-90.00;180.00;0.00),0.74,0.39,3.09,0.00,90.00,90.00
3,2023-06-02 15:01:24.125,False,(0.33;20.93;-83.83),(-57.93;0.86;18.90),(0.34;20.64;-83.24),(-90.00;180.00;0.00),0.74,0.39,3.09,0.00,90.00,90.00
3,2023-06-02 15:01:24.137,False,(0.32;20.93;-83.83),(-57.73;0.12;19.78),(0.34;20.64;-83.24),(-90.00;180.00;0.00),0.74,0.39,3.09,0.00,90.00,90.00
3,2023-06-02 15:01:24.147,False,(0.32;20.93;-83.82),(-57.75;-0.03;20.43),(0.34;20.64;-83.24),(-90.00;180.00;0.00),0.74,0.39,3.09,0.00,90.00,90.00
3,2023-06-02 15:01:24.160,True,(0.32;20.92;-83.82),(-57.62;1.09;19.91),(0.34;20.64;-83.24),(-90.00;180.00;0.00),0.74,0.39,3.09,0.00,90.00,90.00
3,2023-06-02 15:01:24.171,True,(0.32;20.92;-83.82),(-58.42;0.49;20.27),(0.34;20.63;-83.24),(-89.17;-166.18;-14.11),0.74,0.39,3.09,0.35,89.20,89.20
3,2023-06-02 15:01:24.171,True,(0.32;20.92;-83.82),(-58.42;0.49;20.27),(0.34;20.63;-83.24),(-89.17;-166.18;-14.11),0.74,0.39,3.09,0.35,89.20,89.20
3,2023-06-02 15:01:24.192,True,(0.32;20.92;-83.81),(-60.21;1.21;18.70),(0.34;20.63;-83.23),(-87.33;167.06;12.01),0.74,0.39,3.09,1.09,87.39,87.40
3,2023-06-02 15:01:24.203,True,(0.32;20.92;-83.81),(-61.39;1.45;17.90),(0.33;20.63;-83.23),(-86.10;165.44;13.19),0.73,0.39,3.08,1.66,86.20,86.22
3,2023-06-02 15:01:24.216,True,(0.31;20.92;-83.80),(-62.61;1.35;17.29),(0.33;20.62;-83.22),(-84.84;165.55;12.44),0.73,0.39,3.07,2.34,84.97,85.01
3,2023-06-02 15:01:24.216,True,(0.31;20.92;-83.80),(-62.61;1.35;17.29),(0.33;20.62;-83.22),(-84.84;165.55;12.44),0.73,0.39,3.07,2.34,84.97,85.01
3,2023-06-02 15:01:24.237,True,(0.31;20.93;-83.80),(-65.31;0.53;16.96),(0.32;20.62;-83.20),(-82.18;168.83;8.01),0.73,0.39,3.07,3.41,82.26,82.33
3,2023-06-02 15:01:24.249,True,(0.30;20.93;-83.79),(-66.69;-0.02;17.32),(0.32;20.62;-83.20),(-80.85;171.22;5.38),0.71,0.39,3.05,3.58,80.89,80.96
3,2023-06-02 15:01:24.249,True,(0.30;20.93;-83.79),(-66.69;-0.02;17.32),(0.32;20.62;-83.20),(-80.85;171.22;5.38),0.71,0.39,3.05,3.58,80.89,80.96
3,2023-06-02 15:01:24.260,True,(0.30;20.93;-83.79),(-68.32;-1.29;18.64),(0.31;20.62;-83.20),(-79.29;175.05;1.44),0.71,0.39,3.05,3.55,79.29,79.33
3,2023-06-02 15:01:24.281,True,(0.29;20.93;-83.78),(-72.53;-6.46;24.58),(0.28;20.62;-83.17),(-74.97;-176.79;-6.49),0.70,0.38,3.04,3.49,75.07,75.00
3,2023-06-02 15:01:24.293,True,(0.28;20.93;-83.78),(-74.80;-10.86;29.38),(0.28;20.61;-83.17),(-72.46;-173.86;-9.32),0.67,0.37,3.02,3.92,72.69,72.56
3,2023-06-02 15:01:24.304,True,(0.28;20.93;-83.77),(-76.88;-15.84;34.50),(0.27;20.61;-83.16),(-70.08;-172.53;-10.74),0.67,0.37,3.02,4.50,70.44,70.25
3,2023-06-02 15:01:24.305,True,(0.28;20.93;-83.77),(-76.88;-15.84;34.50),(0.27;20.61;-83.16),(-70.08;-172.53;-10.74),0.66,0.37,3.01,4.50,70.44,70.25
3,2023-06-02 15:01:24.326,True,(0.27;20.94;-83.77),(-81.48;-30.12;48.71),(0.25;20.61;-83.14),(-64.79;-172.84;-10.74),0.66,0.37,3.01,5.23,65.26,65.00
3,2023-06-02 15:01:24.327,True,(0.27;20.94;-83.77),(-81.48;-30.12;48.71),(0.25;20.61;-83.14),(-64.79;-172.84;-10.74),0.64,0.35,3.00,5.23,65.26,65.00
3,2023-06-02 15:01:24.348,True,(0.26;20.94;-83.76),(-85.15;-54.26;73.13),(0.22;20.61;-83.12),(-60.30;-174.31;-8.94),0.64,0.35,3.00,4.89,60.69,60.46
3,2023-06-02 15:01:24.359,True,(0.26;20.95;-83.76),(-86.33;-72.51;91.40),(0.22;20.61;-83.11),(-58.61;-175.34;-7.78),0.61,0.34,2.98,4.50,58.93,58.73
3,2023-06-02 15:01:24.369,True,(0.25;20.95;-83.75),(-86.61;-107.00;125.88),(0.21;20.61;-83.10),(-56.55;-176.06;-7.01),0.61,0.34,2.98,4.31,56.83,56.63
3,2023-06-02 15:01:24.381,True,(0.25;20.95;-83.75),(-85.81;-138.68;157.08),(0.21;20.61;-83.10),(-54.45;-177.45;-5.98),0.60,0.34,2.97,4.18,54.67,54.49
3,2023-06-02 15:01:24.392,True,(0.25;20.95;-83.75),(-84.03;-156.27;174.11),(0.21;20.61;-83.09),(-52.16;-178.61;-5.32),0.60,0.33,2.97,4.31,52.36,52.18
3,2023-06-02 15:01:24.403,True,(0.24;20.95;-83.74),(-81.80;-164.70;-177.98),(0.20;20.60;-83.08),(-49.75;-179.45;-4.98),0.60,0.33,2.97,4.57,49.93,49.75
3,2023-06-02 15:01:24.415,True,(0.24;20.95;-83.74),(-79.75;-167.64;-175.72),(0.20;20.60;-83.07),(-47.68;179.99;-5.17),0.59,0.33,2.96,5.18,47.89,47.68
3,2023-06-02 15:01:24.416,True,(0.24;20.95;-83.74),(-79.75;-167.64;-175.72),(0.20;20.60;-83.07),(-47.68;179.99;-5.17),0.59,0.33,2.96,5.18,47.89,47.68
3,2023-06-02 15:01:24.437,True,(0.23;20.96;-83.73),(-75.94;-167.77;-176.77),(0.18;20.60;-83.05),(-44.00;179.89;-6.65),0.59,0.33,2.96,6.72,44.40,44.00
3,2023-06-02 15:01:24.448,True,(0.22;20.96;-83.73),(-73.95;-166.33;-178.73),(0.18;20.60;-83.04),(-42.16;-179.68;-7.93),0.56,0.32,2.94,7.72,42.77,42.17
3,2023-06-02 15:01:24.459,True,(0.22;20.96;-83.72),(-71.84;-164.83;179.42),(0.17;20.60;-83.03),(-40.25;-179.05;-9.30),0.56,0.32,2.94,8.72,41.13,40.26
3,2023-06-02 15:01:24.471,True,(0.21;20.96;-83.72),(-70.10;-163.93;178.83),(0.17;20.60;-83.02),(-38.61;-178.21;-10.10),0.55,0.32,2.93,9.09,39.71,38.65
3,2023-06-02 15:01:24.471,True,(0.21;20.96;-83.72),(-70.10;-163.93;178.83),(0.17;20.60;-83.02),(-38.61;-178.21;-10.10),0.54,0.31,2.92,9.09,39.71,38.65
3,2023-06-02 15:01:24.493,True,(0.20;20.97;-83.71),(-65.54;-163.49;179.63),(0.14;20.61;-82.99),(-34.11;-176.45;-11.07),0.54,0.31,2.92,9.54,35.65,34.27
3,2023-06-02 15:01:24.494,True,(0.20;20.97;-83.71),(-65.54;-163.49;179.63),(0.14;20.61;-82.99),(-34.11;-176.45;-11.07),0.51,0.30,2.90,9.54,35.65,34.27
3,2023-06-02 15:01:24.515,True,(0.20;20.97;-83.71),(-61.83;-164.31;179.74),(0.12;20.61;-82.97),(-30.47;-176.68;-11.97),0.51,0.30,2.90,10.68,32.53,30.64
3,2023-06-02 15:01:24.526,True,(0.19;20.97;-83.70),(-60.39;-165.00;179.59),(0.12;20.62;-82.96),(-29.09;-177.29;-12.41),0.49,0.29,2.89,11.34,31.41,29.20
3,2023-06-02 15:01:24.537,True,(0.19;20.98;-83.70),(-59.63;-166.25;179.71),(0.11;20.62;-82.95),(-28.33;-178.37;-12.53),0.49,0.29,2.88,11.84,30.76,28.37
3,2023-06-02 15:01:24.538,True,(0.19;20.98;-83.70),(-59.63;-166.25;179.71),(0.11;20.62;-82.95),(-28.33;-178.37;-12.53),0.48,0.28,2.87,11.84,30.76,28.37
3,2023-06-02 15:01:24.559,True,(0.18;20.99;-83.69),(-57.88;-167.94;-179.16),(0.10;20.65;-82.92),(-26.50;-179.22;-12.28),0.48,0.28,2.87,11.95,29.02,26.51
3,2023-06-02 15:01:24.560,True,(0.18;20.99;-83.69),(-57.88;-167.94;-179.16),(0.10;20.65;-82.92),(-26.50;-179.22;-12.28),0.47,0.25,2.85,11.95,29.02,26.51
3,2023-06-02 15:01:24.581,True,(0.18;21.00;-83.68),(-54.72;-167.63;-178.52),(0.08;20.67;-82.89),(-23.32;-178.25;-12.56),0.47,0.25,2.85,11.97,26.32,23.39
3,2023-06-02 15:01:24.593,True,(0.17;21.00;-83.67),(-52.78;-166.61;-179.00),(0.07;20.68;-82.88),(-21.48;-177.36;-13.25),0.45,0.23,2.82,12.52,25.07,21.63
3,2023-06-02 15:01:24.603,True,(0.17;21.01;-83.67),(-51.22;-166.36;-179.43),(0.06;20.69;-82.86),(-20.00;-177.24;-13.84),0.44,0.22,2.81,13.15,24.16,20.18
3,2023-06-02 15:01:24.615,True,(0.16;21.01;-83.66),(-50.05;-166.36;-179.93),(0.06;20.70;-82.85),(-18.90;-177.43;-14.40),0.43,0.21,2.81,13.78,23.60,19.07
3,2023-06-02 15:01:24.627,True,(0.16;21.02;-83.66),(-49.26;-166.66;179.93),(0.05;20.71;-82.83),(-18.15;-177.76;-14.66),0.43,0.20,2.79,14.12,23.17,18.28
3,2023-06-02 15:01:24.627,True,(0.16;21.02;-83.66),(-49.26;-166.66;179.93),(0.05;20.71;-82.83),(-18.15;-177.76;-14.66),0.42,0.18,2.78,14.12,23.17,18.28
3,2023-06-02 15:01:24.648,True,(0.16;21.03;-83.64),(-50.59;-168.23;-179.96),(0.04;20.75;-82.78),(-19.44;-179.36;-14.31),0.42,0.18,2.78,14.11,23.97,19.45
3,2023-06-02 15:01:24.660,True,(0.15;21.04;-83.63),(-51.39;-169.17;-179.59),(0.03;20.77;-82.76),(-20.18;179.85;-13.91),0.40,0.14,2.73,13.96,24.34,20.18
3,2023-06-02 15:01:24.660,True,(0.15;21.04;-83.63),(-51.39;-169.17;-179.59),(0.03;20.77;-82.76),(-20.18;179.85;-13.91),0.40,0.12,2.70,13.96,24.34,20.18
3,2023-06-02 15:01:24.681,True,(0.15;21.05;-83.61),(-51.36;-171.39;-177.88),(0.02;20.80;-82.71),(-19.96;178.59;-12.79),0.40,0.12,2.70,13.34,23.56,20.00
3,2023-06-02 15:01:24.692,True,(0.15;21.06;-83.60),(-51.21;-172.45;-177.25),(0.01;20.81;-82.69),(-19.74;177.89;-12.41),0.38,0.09,2.65,13.27,23.19,19.85
3,2023-06-02 15:01:24.704,True,(0.14;21.06;-83.59),(-51.40;-173.10;-177.60),(0.01;20.82;-82.67),(-19.97;177.04;-12.60),0.38,0.08,2.63,13.89,23.47,20.18
3,2023-06-02 15:01:24.715,True,(0.14;21.07;-83.58),(-52.07;-173.58;-178.38),(0.00;20.84;-82.64),(-20.71;176.07;-12.99),0.37,0.07,2.61,14.83,24.29,21.07
3,2023-06-02 15:01:24.726,True,(0.14;21.07;-83.57),(-52.77;-173.86;-178.85),(0.00;20.85;-82.63),(-21.45;175.48;-13.15),0.37,0.06,2.59,15.39,25.00,21.90
3,2023-06-02 15:01:24.736,True,(0.14;21.08;-83.56),(-53.77;-173.31;-179.21),(-0.01;20.86;-82.61),(-22.47;175.75;-13.18),0.36,0.05,2.57,15.31,25.88,22.85
3,2023-06-02 15:01:24.748,True,(0.13;21.08;-83.55),(-54.35;-172.98;-179.55),(-0.01;20.87;-82.59),(-23.08;175.84;-13.27),0.35,0.04,2.55,15.37,26.44,23.43
3,2023-06-02 15:01:24.759,True,(0.13;21.08;-83.55),(-54.82;-172.31;-179.88),(-0.02;20.87;-82.58),(-23.57;176.28;-13.38),0.35,0.03,2.53,15.24,26.91,23.85
3,2023-06-02 15:01:24.770,True,(0.13;21.08;-83.54),(-55.17;-171.26;179.61),(-0.02;20.88;-82.57),(-23.98;177.01;-13.61),0.34,0.02,2.51,15.07,27.37,24.15
3,2023-06-02 15:01:24.781,False,(0.13;21.09;-83.53),(-55.88;-170.37;178.88),(-0.02;20.88;-82.57),(-23.98;177.01;-13.61),0.34,0.02,2.50,15.07,27.37,24.15
3,2023-06-02 15:01:24.792,False,(0.13;21.09;-83.53),(-57.30;-170.16;178.18),(-0.02;20.88;-82.57),(-23.98;177.01;-13.61),0.34,0.02,2.50,15.07,27.37,24.15
3,2023-06-02 15:01:24.804,False,(0.13;21.09;-83.53),(-59.24;-170.82;178.22),(-0.02;20.88;-82.57),(-23.98;177.01;-13.61),0.34,0.02,2.50,15.07,27.37,24.15
3,2023-06-02 15:01:24.805,False,(0.13;21.09;-83.53),(-59.24;-170.82;178.22),(-0.02;20.88;-82.57),(-23.98;177.01;-13.61),0.34,0.02,2.50,15.07,27.37,24.15
3,2023-06-02 15:01:24.827,False,(0.13;21.09;-83.52),(-62.42;-174.43;-178.00),(-0.02;20.88;-82.57),(-23.98;177.01;-13.61),0.34,0.02,2.50,15.07,27.37,24.15
3,2023-06-02 15:01:24.837,False,(0.14;21.09;-83.53),(-62.97;-178.10;-174.07),(-0.02;20.88;-82.57),(-23.98;177.01;-13.61),0.34,0.02,2.50,15.07,27.37,24.15
3,2023-06-02 15:01:24.848,False,(0.14;21.09;-83.53),(-63.38;179.31;-171.59),(-0.02;20.88;-82.57),(-23.98;177.01;-13.61),0.34,0.02,2.50,15.07,27.37,24.15
3,2023-06-02 15:01:24.860,False,(0.14;21.09;-83.54),(-63.15;177.65;-169.79),(-0.02;20.88;-82.57),(-23.98;177.01;-13.61),0.34,0.02,2.50,15.07,27.37,24.15
3,2023-06-02 15:01:24.860,False,(0.14;21.09;-83.54),(-63.15;177.65;-169.79),(-0.02;20.88;-82.57),(-23.98;177.01;-13.61),0.34,0.02,2.50,15.07,27.37,24.15
3,2023-06-02 15:01:24.881,False,(0.14;21.09;-83.55),(-63.28;176.69;-167.67),(-0.02;20.88;-82.57),(-23.98;177.01;-13.61),0.34,0.02,2.50,15.07,27.37,24.15
3,2023-06-02 15:01:24.892,False,(0.14;21.08;-83.56),(-63.69;177.29;-168.11),(-0.02;20.88;-82.57),(-23.98;177.01;-13.61),0.34,0.02,2.50,15.07,27.37,24.15
3,2023-06-02 15:01:24.903,False,(0.15;21.08;-83.57),(-64.32;178.23;-169.36),(-0.02;20.88;-82.57),(-23.98;177.01;-13.61),0.34,0.02,2.50,15.07,27.37,24.15
3,2023-06-02 15:01:24.915,False,(0.15;21.08;-83.58),(-64.86;179.71;-170.98),(-0.02;20.88;-82.57),(-23.98;177.01;-13.61),0.34,0.02,2.50,15.07,27.37,24.15
3,2023-06-02 15:01:24.925,False,(0.15;21.07;-83.59),(-65.31;-179.34;-171.73),(-0.02;20.88;-82.57),(-23.98;177.01;-13.61),0.34,0.02,2.50,15.07,27.37,24.15
3,2023-06-02 15:01:24.937,False,(0.15;21.07;-83.61),(-65.64;-178.58;-171.89),(-0.02;20.88;-82.57),(-23.98;177.01;-13.61),0.34,0.02,2.50,15.07,27.37,24.15
3,2023-06-02 15:01:24.948,False,(0.15;21.06;-83.62),(-66.02;-178.26;-171.77),(-0.02;20.88;-82.57),(-23.98;177.01;-13.61),0.34,0.02,2.50,15.07,27.37,24.15
