Task,Timestamp,isGrabbing,ControllerPosition,ControllerRotation,ObjectPosition,ObjectRotation,DistanceMismatchX,DistanceMismatchY,DistanceMismatchZ,RotationMismatchX,RotationMismatchY,RotationMismatchZ
1,2023-06-06 18:53:45.647,False,(0.00;20.69;-83.76),(-25.20;-27.07;22.07),(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-06 18:53:45.659,False,(0.00;20.69;-83.76),(-25.30;-26.12;20.86),(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-06 18:53:45.670,False,(0.00;20.69;-83.75),(-25.34;-25.38;19.83),(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-06 18:53:45.681,True,(0.00;20.69;-83.75),(-25.51;-24.65;18.57),(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-06 18:53:45.691,True,(0.00;20.69;-83.75),(-25.60;-24.40;18.63),(0.00;20.62;-83.12),(-0.01;90.26;-0.10),0.80,0.00,0.20,59.74,0.10,59.74
1,2023-06-06 18:53:45.703,True,(0.00;20.69;-83.75),(-25.63;-24.39;18.74),(0.00;20.62;-83.12),(-0.08;90.33;-0.16),0.80,0.00,0.20,59.67,0.18,59.67
1,2023-06-06 18:53:45.713,True,(0.00;20.69;-83.75),(-25.43;-24.73;19.64),(0.00;20.62;-83.12),(-0.91;90.38;-0.33),0.80,0.00,0.20,59.63,0.96,59.63
1,2023-06-06 18:53:45.725,True,(0.00;20.69;-83.75),(-25.28;-24.91;20.11),(0.00;20.62;-83.12),(-1.35;90.40;-0.38),0.80,0.00,0.20,59.61,1.40,59.61
1,2023-06-06 18:53:45.736,True,(0.00;20.69;-83.75),(-25.04;-25.19;20.68),(0.00;20.62;-83.12),(-1.92;90.36;-0.37),0.80,0.00,0.20,59.66,1.96,59.66
1,2023-06-06 18:53:45.747,True,(-0.01;20.69;-83.75),(-24.94;-25.19;20.82),(0.00;20.62;-83.12),(-2.08;90.41;-0.34),0.80,0.00,0.20,59.60,2.11,59.61
1,2023-06-06 18:53:45.759,True,(-0.01;20.69;-83.75),(-25.08;-24.88;20.53),(0.00;20.62;-83.12),(-1.78;90.61;-0.36),0.80,0.00,0.20,59.40,1.82,59.41
1,2023-06-06 18:53:45.770,True,(-0.01;20.69;-83.75),(-25.41;-24.31;19.76),(0.00;20.62;-83.12),(-1.02;90.84;-0.35),0.80,0.00,0.20,59.16,1.08,59.16
1,2023-06-06 18:53:45.782,True,(-0.01;20.69;-83.75),(-25.71;-23.74;19.01),(0.00;20.62;-83.12),(-0.27;91.09;-0.34),0.80,0.00,0.20,58.91,0.43,58.91
1,2023-06-06 18:53:45.792,True,(-0.01;20.69;-83.75),(-26.12;-23.08;18.10),(0.00;20.63;-83.12),(0.64;91.35;-0.37),0.80,0.00,0.20,58.64,0.74,58.65
1,2023-06-06 18:53:45.803,True,(-0.01;20.69;-83.75),(-26.47;-22.65;17.57),(0.00;20.63;-83.12),(1.22;91.54;-0.50),0.80,0.00,0.20,58.45,1.32,58.47
1,2023-06-06 18:53:45.815,True,(-0.01;20.69;-83.75),(-26.76;-22.40;17.32),(-0.01;20.63;-83.12),(1.54;91.68;-0.67),0.80,0.00,0.20,58.31,1.68,58.34
1,2023-06-06 18:53:45.825,True,(-0.02;20.69;-83.75),(-26.93;-22.26;17.14),(-0.01;20.63;-83.12),(1.76;91.74;-0.76),0.79,0.00,0.20,58.24,1.91,58.28
1,2023-06-06 18:53:45.837,True,(-0.02;20.69;-83.75),(-27.06;-22.08;16.92),(-0.01;20.63;-83.12),(1.98;91.81;-0.79),0.79,0.00,0.20,58.16,2.13,58.21
1,2023-06-06 18:53:45.848,True,(-0.02;20.69;-83.75),(-27.13;-21.90;16.72),(-0.01;20.63;-83.12),(2.18;91.90;-0.79),0.79,0.00,0.20,58.07,2.32,58.12
1,2023-06-06 18:53:45.859,True,(-0.03;20.70;-83.75),(-27.26;-21.61;16.39),(-0.01;20.63;-83.12),(2.49;92.04;-0.79),0.79,0.00,0.20,57.93,2.61,57.99
1,2023-06-06 18:53:45.870,True,(-0.03;20.70;-83.75),(-27.44;-21.16;15.77),(-0.02;20.63;-83.12),(3.07;92.21;-0.74),0.79,0.00,0.20,57.75,3.15,57.84
1,2023-06-06 18:53:45.882,True,(-0.03;20.70;-83.75),(-27.58;-20.77;15.19),(-0.02;20.63;-83.13),(3.60;92.33;-0.66),0.78,0.00,0.20,57.63,3.66,57.74
1,2023-06-06 18:53:45.892,True,(-0.04;20.70;-83.75),(-27.80;-20.04;14.04),(-0.02;20.63;-83.13),(4.62;92.54;-0.47),0.78,0.00,0.20,57.42,4.64,57.58
1,2023-06-06 18:53:45.903,True,(-0.04;20.70;-83.75),(-28.06;-19.12;12.47),(-0.02;20.63;-83.13),(6.00;92.75;-0.19),0.78,0.01,0.20,57.23,6.00,57.45
1,2023-06-06 18:53:45.915,True,(-0.04;20.70;-83.75),(-28.34;-18.14;10.91),(-0.02;20.63;-83.13),(7.39;93.02;0.06),0.78,0.01,0.20,56.99,7.39,57.29
1,2023-06-06 18:53:45.925,True,(-0.04;20.70;-83.76),(-28.62;-17.20;9.49),(-0.03;20.63;-83.13),(8.65;93.31;0.25),0.78,0.01,0.20,56.72,8.65,57.11
1,2023-06-06 18:53:45.937,True,(-0.05;20.70;-83.76),(-28.86;-16.50;8.53),(-0.03;20.63;-83.13),(9.52;93.57;0.32),0.78,0.01,0.20,56.49,9.52,56.96
1,2023-06-06 18:53:45.948,True,(-0.05;20.70;-83.76),(-28.95;-16.32;8.44),(-0.03;20.63;-83.13),(9.62;93.68;0.25),0.77,0.01,0.20,56.36,9.63,56.85
1,2023-06-06 18:53:45.960,True,(-0.06;20.70;-83.76),(-29.03;-15.93;8.11),(-0.04;20.63;-83.13),(9.92;93.92;0.28),0.77,0.01,0.20,56.13,9.93,56.66
1,2023-06-06 18:53:45.970,True,(-0.06;20.70;-83.76),(-29.14;-15.09;7.13),(-0.04;20.63;-83.13),(10.76;94.32;0.46),0.77,0.01,0.19,55.77,10.77,56.37
1,2023-06-06 18:53:45.981,True,(-0.06;20.70;-83.76),(-29.23;-13.44;5.10),(-0.04;20.63;-83.13),(12.47;95.07;0.97),0.77,0.01,0.19,55.14,12.51,55.87
1,2023-06-06 18:53:45.992,True,(-0.06;20.70;-83.76),(-29.17;-11.11;2.28),(-0.04;20.63;-83.13),(14.79;96.23;1.81),0.76,0.01,0.19,54.25,14.90,55.15
1,2023-06-06 18:53:46.004,True,(-0.06;20.70;-83.76),(-28.92;-9.02;-0.09),(-0.04;20.63;-83.13),(16.70;97.40;2.68),0.76,0.01,0.19,53.41,16.91,54.42
1,2023-06-06 18:53:46.015,True,(-0.07;20.70;-83.76),(-28.54;-7.79;-1.09),(-0.04;20.63;-83.13),(17.43;98.34;3.31),0.76,0.01,0.19,52.72,17.74,53.71
1,2023-06-06 18:53:46.025,True,(-0.07;20.70;-83.76),(-28.26;-7.09;-1.51),(-0.05;20.63;-83.13),(17.71;98.96;3.71),0.76,0.01,0.19,52.25,18.08,53.20
1,2023-06-06 18:53:46.036,True,(-0.08;20.70;-83.76),(-28.03;-6.96;-1.21),(-0.05;20.63;-83.13),(17.40;99.28;3.87),0.76,0.01,0.19,51.97,17.81,52.83
1,2023-06-06 18:53:46.048,True,(-0.08;20.70;-83.76),(-27.95;-6.73;-1.55),(-0.06;20.63;-83.13),(17.66;99.40;4.03),0.75,0.01,0.19,51.92,18.10,52.78
1,2023-06-06 18:53:46.060,True,(-0.08;20.70;-83.76),(-27.75;-6.24;-2.47),(-0.06;20.63;-83.13),(18.38;99.59;4.47),0.75,0.01,0.19,51.94,18.90,52.78
1,2023-06-06 18:53:46.071,True,(-0.09;20.70;-83.76),(-27.31;-5.75;-3.39),(-0.07;20.63;-83.13),(19.05;99.88;5.15),0.74,0.01,0.19,51.97,19.71,52.70
1,2023-06-06 18:53:46.081,True,(-0.09;20.70;-83.76),(-26.88;-5.37;-3.91),(-0.07;20.63;-83.13),(19.39;100.21;5.72),0.74,0.01,0.19,51.90,20.18,52.48
1,2023-06-06 18:53:46.093,True,(-0.10;20.70;-83.76),(-26.46;-5.32;-4.08),(-0.07;20.63;-83.14),(19.42;100.33;6.18),0.74,0.01,0.19,51.96,20.35,52.38
1,2023-06-06 18:53:46.102,True,(-0.10;20.70;-83.77),(-26.21;-5.21;-4.67),(-0.08;20.63;-83.14),(19.86;100.32;6.59),0.73,0.01,0.19,52.19,20.88,52.51
1,2023-06-06 18:53:46.115,True,(-0.11;20.70;-83.77),(-26.06;-5.20;-5.15),(-0.08;20.63;-83.14),(20.23;100.22;6.86),0.73,0.01,0.19,52.44,21.32,52.71
1,2023-06-06 18:53:46.125,True,(-0.11;20.70;-83.77),(-25.92;-5.49;-4.97),(-0.09;20.63;-83.14),(20.04;100.05;6.96),0.72,0.01,0.19,52.64,21.17,52.81
1,2023-06-06 18:53:46.137,True,(-0.12;20.70;-83.77),(-25.76;-5.92;-4.27),(-0.10;20.63;-83.14),(19.40;99.91;6.95),0.72,0.01,0.19,52.70,20.56,52.76
1,2023-06-06 18:53:46.148,True,(-0.13;20.70;-83.77),(-25.73;-6.31;-4.06),(-0.11;20.63;-83.14),(19.20;99.61;6.92),0.71,0.01,0.18,52.96,20.36,52.98
1,2023-06-06 18:53:46.158,True,(-0.13;20.70;-83.77),(-25.79;-6.59;-4.55),(-0.11;20.63;-83.14),(19.64;99.14;6.99),0.70,0.01,0.18,53.50,20.80,53.52
1,2023-06-06 18:53:46.170,True,(-0.14;20.70;-83.77),(-25.74;-6.88;-5.10),(-0.12;20.63;-83.15),(20.11;98.67;7.18),0.69,0.01,0.18,54.09,21.30,54.07
1,2023-06-06 18:53:46.181,True,(-0.14;20.70;-83.77),(-25.58;-7.21;-5.36),(-0.13;20.63;-83.15),(20.29;98.31;7.42),0.68,0.01,0.18,54.58,21.55,54.45
1,2023-06-06 18:53:46.193,True,(-0.15;20.70;-83.77),(-25.29;-7.67;-5.60),(-0.14;20.63;-83.15),(20.42;97.87;7.77),0.68,0.01,0.18,55.18,21.79,54.88
1,2023-06-06 18:53:46.202,True,(-0.15;20.70;-83.78),(-25.14;-8.23;-5.63),(-0.14;20.63;-83.15),(20.40;97.36;7.93),0.67,0.01,0.18,55.76,21.83,55.34
1,2023-06-06 18:53:46.214,True,(-0.16;20.70;-83.78),(-25.23;-9.05;-5.20),(-0.15;20.63;-83.15),(20.06;96.65;7.73),0.66,0.01,0.18,56.33,21.44,55.90
1,2023-06-06 18:53:46.225,True,(-0.17;20.70;-83.78),(-25.42;-9.87;-4.62),(-0.16;20.63;-83.16),(19.61;95.96;7.39),0.65,0.01,0.17,56.81,20.90,56.42
1,2023-06-06 18:53:46.236,True,(-0.18;20.70;-83.78),(-25.73;-10.70;-3.83),(-0.17;20.63;-83.16),(19.00;95.30;6.87),0.64,0.01,0.17,57.18,20.16,56.88
1,2023-06-06 18:53:46.247,True,(-0.18;20.70;-83.78),(-26.01;-11.71;-3.10),(-0.18;20.63;-83.16),(18.45;94.46;6.38),0.64,0.01,0.17,57.77,19.48,57.54
1,2023-06-06 18:53:46.259,True,(-0.19;20.70;-83.78),(-26.36;-12.67;-2.52),(-0.19;20.63;-83.16),(18.05;93.59;5.88),0.63,0.01,0.17,58.40,18.95,58.26
1,2023-06-06 18:53:46.270,True,(-0.20;20.70;-83.79),(-26.63;-13.47;-2.03),(-0.20;20.63;-83.16),(17.71;92.89;5.48),0.62,0.01,0.16,58.92,18.51,58.85
1,2023-06-06 18:53:46.282,True,(-0.20;20.70;-83.79),(-26.79;-14.00;-1.81),(-0.21;20.63;-83.17),(17.56;92.39;5.26),0.61,0.01,0.16,59.33,18.30,59.28
1,2023-06-06 18:53:46.292,True,(-0.21;20.70;-83.79),(-26.86;-14.45;-1.81),(-0.21;20.63;-83.17),(17.58;91.93;5.18),0.60,0.01,0.16,59.77,18.30,59.73
1,2023-06-06 18:53:46.303,True,(-0.21;20.70;-83.79),(-26.73;-14.78;-2.05),(-0.22;20.63;-83.17),(17.75;91.54;5.39),0.59,0.01,0.16,60.24,18.52,60.12
1,2023-06-06 18:53:46.314,True,(-0.22;20.70;-83.79),(-26.76;-15.41;-1.68),(-0.22;20.63;-83.17),(17.44;91.04;5.26),0.59,0.01,0.16,60.66,18.19,60.53
1,2023-06-06 18:53:46.325,True,(-0.22;20.70;-83.79),(-26.96;-16.37;-0.64),(-0.23;20.63;-83.17),(16.61;90.41;4.77),0.58,0.01,0.16,61.05,17.26,60.98
1,2023-06-06 18:53:46.336,True,(-0.23;20.70;-83.79),(-27.31;-17.49;0.54),(-0.24;20.63;-83.17),(15.71;89.64;4.11),0.57,0.01,0.16,61.55,16.22,61.57
1,2023-06-06 18:53:46.347,True,(-0.24;20.70;-83.79),(-27.81;-18.71;1.51),(-0.25;20.64;-83.17),(15.03;88.67;3.35),0.57,0.01,0.15,62.25,15.40,62.40
1,2023-06-06 18:53:46.358,True,(-0.24;20.70;-83.79),(-28.15;-19.50;2.02),(-0.26;20.64;-83.17),(14.70;88.00;2.88),0.56,0.01,0.15,62.76,14.98,62.99
1,2023-06-06 18:53:46.369,True,(-0.25;20.70;-83.80),(-28.26;-20.04;2.78),(-0.26;20.64;-83.18),(14.10;87.74;2.55),0.55,0.01,0.15,62.91,14.32,63.16
1,2023-06-06 18:53:46.381,True,(-0.25;20.70;-83.80),(-28.36;-20.64;3.78),(-0.27;20.64;-83.18),(13.30;87.53;2.18),0.54,0.01,0.15,63.00,13.47,63.27
1,2023-06-06 18:53:46.392,True,(-0.26;20.70;-83.80),(-28.55;-21.27;4.82),(-0.27;20.64;-83.18),(12.49;87.29;1.71),0.54,0.01,0.15,63.09,12.60,63.41
1,2023-06-06 18:53:46.403,True,(-0.26;20.70;-83.80),(-28.95;-22.23;5.90),(-0.28;20.64;-83.18),(11.72;86.70;1.00),0.53,0.01,0.15,63.51,11.76,63.90
1,2023-06-06 18:53:46.414,True,(-0.27;20.70;-83.80),(-29.34;-23.33;7.05),(-0.28;20.64;-83.18),(10.89;86.02;0.29),0.53,0.01,0.15,64.03,10.90,64.48
1,2023-06-06 18:53:46.425,True,(-0.27;20.71;-83.80),(-29.81;-24.46;8.06),(-0.29;20.64;-83.18),(10.23;85.25;-0.45),0.52,0.01,0.14,64.67,10.24,65.18
1,2023-06-06 18:53:46.436,True,(-0.28;20.71;-83.80),(-30.12;-24.97;8.51),(-0.29;20.64;-83.18),(9.97;84.89;-0.89),0.51,0.01,0.14,64.96,10.01,65.51
1,2023-06-06 18:53:46.447,True,(-0.28;20.71;-83.80),(-30.31;-25.53;9.39),(-0.30;20.64;-83.18),(9.32;84.70;-1.33),0.51,0.01,0.14,65.09,9.41,65.65
1,2023-06-06 18:53:46.459,True,(-0.29;20.71;-83.80),(-30.48;-26.24;10.46),(-0.30;20.64;-83.18),(8.51;84.45;-1.82),0.51,0.01,0.14,65.29,8.71,65.83
1,2023-06-06 18:53:46.469,True,(-0.29;20.70;-83.81),(-30.67;-27.19;11.42),(-0.30;20.64;-83.19),(7.81;83.93;-2.30),0.50,0.01,0.14,65.78,8.14,66.31
1,2023-06-06 18:53:46.480,True,(-0.30;20.70;-83.81),(-30.84;-28.15;12.32),(-0.31;20.64;-83.19),(7.15;83.36;-2.74),0.50,0.01,0.14,66.33,7.66,66.83
1,2023-06-06 18:53:46.492,True,(-0.30;20.70;-83.81),(-30.90;-29.25;13.34),(-0.31;20.63;-83.19),(6.36;82.75;-3.13),0.49,0.01,0.14,66.94,7.08,67.40
1,2023-06-06 18:53:46.505,True,(-0.31;20.70;-83.81),(-30.81;-30.12;14.16),(-0.32;20.63;-83.19),(5.67;82.28;-3.31),0.49,0.01,0.14,67.43,6.56,67.83
1,2023-06-06 18:53:46.514,True,(-0.31;20.70;-83.81),(-30.66;-30.67;14.40),(-0.32;20.63;-83.19),(5.42;81.86;-3.25),0.48,0.01,0.13,67.87,6.32,68.25
1,2023-06-06 18:53:46.525,True,(-0.31;20.70;-83.81),(-30.29;-30.85;13.88),(-0.32;20.63;-83.19),(5.70;81.46;-2.73),0.48,0.01,0.13,68.29,6.31,68.65
1,2023-06-06 18:53:46.536,True,(-0.32;20.70;-83.81),(-29.99;-31.12;14.11),(-0.32;20.63;-83.19),(5.40;81.33;-2.54),0.48,0.01,0.13,68.45,5.96,68.77
1,2023-06-06 18:53:46.547,True,(-0.32;20.70;-83.81),(-29.91;-31.52;14.68),(-0.33;20.63;-83.19),(4.92;81.20;-2.64),0.48,0.01,0.13,68.59,5.58,68.88
1,2023-06-06 18:53:46.558,True,(-0.32;20.70;-83.81),(-30.09;-32.27;15.68),(-0.33;20.63;-83.19),(4.19;80.91;-3.15),0.47,0.01,0.13,68.89,5.24,69.15
1,2023-06-06 18:53:46.569,True,(-0.33;20.70;-83.81),(-30.36;-33.19;16.46),(-0.33;20.63;-83.19),(3.68;80.35;-3.67),0.47,0.01,0.13,69.46,5.19,69.69
1,2023-06-06 18:53:46.581,True,(-0.33;20.70;-83.82),(-30.52;-33.99;17.05),(-0.34;20.63;-83.19),(3.27;79.83;-4.02),0.47,0.01,0.13,69.99,5.18,70.21
